TimeGenerated,DeviceName,ActionType,RemoteIP,RemotePort,RemoteUrl,LocalIP,LocalPort,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName,InitiatingProcessCommandLine
"Sep 9, 2026 8:15:25 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49772,Tcp,system,amaexthealthmonitor.exe,AMAExtHealthMonitor.exe Global\AMA-HealthMonitor-ShutdownEvent AzureMonitorAgent-ResetEvent enable
"Sep 9, 2026 8:15:08 PM",sql-labuser,ConnectionAcknowledged,52.123.247.22,443,,10.1.0.100,49760,TcpV4,,,
"Sep 9, 2026 8:15:08 PM",sql-labuser,HttpConnectionInspected,168.63.129.16,32526,,10.1.0.100,49730,Tcp,,,
"Sep 9, 2026 8:15:06 PM",sql-labuser,ConnectionSuccess,52.123.247.22,443,,10.1.0.100,49760,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 9, 2026 8:15:05 PM",sql-labuser,ConnectionAcknowledged,52.136.4.16,23456,,10.1.0.100,22466,TcpV4,,,
"Sep 9, 2026 8:15:02 PM",sql-labuser,DnsConnectionInspected,168.63.129.16,53,,10.1.0.100,59129,Udp,,,
"Sep 9, 2026 8:14:54 PM",sql-labuser,ConnectionAcknowledged,40.87.182.8,23456,,10.1.0.100,21441,TcpV4,,,
"Sep 9, 2026 8:14:28 PM",sql-labuser,ConnectionSuccess,168.63.129.16,32526,,10.1.0.100,49740,Tcp,system,collectguestlogs.exe,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip"
"Sep 9, 2026 8:14:27 PM",sql-labuser,ConnectionSuccess,168.63.129.16,80,,10.1.0.100,49739,Tcp,system,collectguestlogs.exe,"""CollectGuestLogs.exe"" -Mode:ga -FileName:C:\WindowsAzure\CollectGuestLogsTemp\VMAgentLogs.zip"
"Sep 9, 2026 8:14:22 PM",sql-labuser,HttpConnectionInspected,168.63.129.16,80,,10.1.0.100,49736,Tcp,,,
"Sep 9, 2026 8:14:22 PM",sql-labuser,HttpConnectionInspected,169.254.169.254,80,,10.1.0.100,49735,Tcp,,,
"Sep 9, 2026 8:14:22 PM",sql-labuser,HttpConnectionInspected,168.63.129.16,80,,10.1.0.100,49731,Tcp,,,
"Sep 9, 2026 8:14:22 PM",sql-labuser,HttpConnectionInspected,168.63.129.16,32526,,10.1.0.100,49730,Tcp,,,
"Sep 9, 2026 8:14:22 PM",sql-labuser,ConnectionAcknowledged,169.254.169.254,80,,10.1.0.100,49735,TcpV4,,,
"Sep 9, 2026 8:14:22 PM",sql-labuser,ConnectionAcknowledged,168.63.129.16,80,,10.1.0.100,49731,TcpV4,,,
"Sep 9, 2026 8:14:22 PM",sql-labuser,ConnectionAcknowledged,168.63.129.16,32526,,10.1.0.100,49730,TcpV4,,,
"Sep 9, 2026 8:14:20 PM",sql-labuser,SslConnectionInspected,20.184.175.16,443,,10.1.0.100,49729,Tcp,,,
"Sep 9, 2026 8:14:20 PM",sql-labuser,ConnectionAcknowledged,20.184.175.16,443,,10.1.0.100,49729,TcpV4,,,
"Sep 9, 2026 8:14:20 PM",sql-labuser,ConnectionSuccess,168.63.129.16,32526,,10.1.0.100,49730,Tcp,system,waappagent.exe,WaAppAgent.exe
"Sep 9, 2026 8:14:17 PM",sql-labuser,ConnectionFailed,127.0.0.1,5985,,127.0.0.1,49719,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s BITS
"Sep 9, 2026 8:14:15 PM",sql-labuser,ConnectionSuccess,168.63.129.16,80,,10.1.0.100,49721,Tcp,system,waappagent.exe,WaAppAgent.exe
"Sep 9, 2026 8:14:15 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49720,Tcp,system,waappagent.exe,WaAppAgent.exe
"Sep 9, 2026 8:14:15 PM",sql-labuser,ConnectionFailed,::1,5985,,::1,49718,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s BITS
"Sep 9, 2026 8:14:15 PM",sql-labuser,ConnectionSuccess,51.116.246.105,443,v10.events.data.microsoft.com,10.1.0.100,49717,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 9, 2026 8:14:14 PM",sql-labuser,ConnectionSuccess,65.52.241.40,443,unitedstates.smartscreen.microsoft.com,10.1.0.100,49709,Tcp,local service,nissrv.exe,NisSrv.exe
"Sep 9, 2026 8:14:14 PM",sql-labuser,ConnectionSuccess,85.210.196.11,443,settings-win.data.microsoft.com,10.1.0.100,49704,Tcp,system,svchost.exe,svchost.exe -k wusvcs -p -s WaaSMedicSvc
"Sep 9, 2026 8:14:14 PM",sql-labuser,ConnectionSuccess,20.165.94.63,443,tas02.sls.update.microsoft.com,10.1.0.100,49703,Tcp,system,sihclient.exe,sihclient.exe  /cv Zxz0rsaEWkqEoKa4L+MPRA.0.1
"Sep 9, 2026 8:14:11 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49700,Tcp,system,windowsazureguestagent.exe,WindowsAzureGuestAgent.exe
"Sep 9, 2026 8:14:10 PM",sql-labuser,ListeningConnectionCreated,,,,0.0.0.0,5040,TcpV4,local service,svchost.exe,svchost.exe -k LocalService -p -s CDPSvc
"Sep 9, 2026 8:14:09 PM",sql-labuser,ConnectionSuccess,168.63.129.16,80,,10.1.0.100,49695,Tcp,system,windowsazureguestagent.exe,WindowsAzureGuestAgent.exe
"Sep 9, 2026 8:14:08 PM",sql-labuser,ConnectionSuccess,104.208.203.88,443,,10.1.0.100,49694,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s WpnService
"Sep 9, 2026 8:14:08 PM",sql-labuser,ConnectionSuccess,169.254.169.254,80,,10.1.0.100,49693,Tcp,system,senseimdscollector.exe,"""SenseImdsCollector.exe"" 1 1"
"Sep 9, 2026 8:14:07 PM",sql-labuser,ConnectionSuccess,20.190.190.196,443,login.live.com,10.1.0.100,49692,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s wlidsvc
"Sep 8, 2026 7:17:46 PM",sql-labuser,ConnectionSuccess,4.207.44.71,443,self.events.data.microsoft.com,10.1.0.100,50870,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 8, 2026 7:12:49 PM",sql-labuser,ConnectionAcknowledged,20.184.175.5,443,,10.1.0.100,50722,TcpV4,,,
"Sep 8, 2026 7:11:57 PM",sql-labuser,ConnectionAcknowledged,57.155.101.212,443,,10.1.0.100,50696,TcpV4,,,
"Sep 8, 2026 7:11:57 PM",sql-labuser,ConnectionSuccess,57.155.101.212,443,settings-win.data.microsoft.com,10.1.0.100,50696,Tcp,system,taskhostw.exe,taskhostw.exe GAEvents|$(Arg0)
"Sep 8, 2026 7:03:24 PM",sql-labuser,ConnectionAcknowledged,52.123.247.6,443,,10.1.0.100,50444,TcpV4,,,
"Sep 8, 2026 7:03:23 PM",sql-labuser,ConnectionSuccess,52.123.247.6,443,,10.1.0.100,50444,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 8, 2026 6:57:35 PM",sql-labuser,ConnectionAcknowledged,23.207.202.198,443,,10.1.0.100,57136,TcpV4,,,
"Sep 8, 2026 6:57:34 PM",sql-labuser,ConnectionSuccess,23.207.202.198,443,windows.msn.com,10.1.0.100,57136,Tcp,sql-labuser,widgets.exe,"""Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer"
"Sep 8, 2026 6:55:52 PM",sql-labuser,ConnectionAcknowledged,4.150.223.115,443,,10.1.0.100,57094,TcpV4,,,
"Sep 8, 2026 6:55:31 PM",sql-labuser,ConnectionAcknowledged,74.178.232.29,443,,10.1.0.100,57072,TcpV4,,,
"Sep 8, 2026 6:55:30 PM",sql-labuser,ConnectionSuccess,150.171.22.17,443,config.edge.skype.com,10.1.0.100,57073,Tcp,system,microsoftedgeupdate.exe,"""MicrosoftEdgeUpdate.exe"" /ping PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48cmVxdWVzdCBwcm90b2NvbD0iMy4wIiB1cGRhdGVyPSJPbWFoYSIgdXBkYXRlcnZlcnNpb249IjEuMy4yNjUuNyIgc2hlbGxfdmVyc2lvbj0iMS4zLjI1MS4yMSIgaXNtYWNoaW5lPSIxIiBzZXNzaW9uaWQ9IntGOUY4Qzk5MS05Q0ZCLTRBOEMtQjM0OS1DNzIzODhCMDM1RTZ9IiB1c2VyaWQ9Ins3QUU1OTM0Ny00Qzc3LTRDNEMtQjU2RC1BRkMxQTk4QzZEMkZ9IiBpbnN0YWxsc291cmNlPSJjb3JlIiByZXF1ZXN0aWQ9Ins1NUEzOTg4Ri1FMzQ3LTQ3NTktODkzRC03OEI5ODFDOTc3NUN9IiBkZWR1cD0iY3IiIGRvbWFpbmpvaW5lZD0iMCI-PGh3IGxvZ2ljYWxfY3B1cz0iMiIgcGh5c21lbW9yeT0iNCIgZGlza190eXBlPSIyIiBzc2U9IjEiIHNzZTI9IjEiIHNzZTM9IjEiIHNzc2UzPSIxIiBzc2U0MT0iMSIgc3NlNDI9IjEiIGF2eD0iMSIvPjxvcyBwbGF0Zm9ybT0id2luIiB2ZXJzaW9uPSIxMC4wLjI2MjAwLjkxNjgiIHNwPSIiIGFyY2g9Ing2NCIgcHJvZHVjdF90eXBlPSI0OCIgaXNfd2lwPSIwIiBpc19pbl9sb2NrZG93bl9tb2RlPSIwIi8-PG9lbSBwcm9kdWN0X21hbnVmYWN0dXJlcj0iTWljcm9zb2Z0IENvcnBvcmF0aW9uIiBwcm9kdWN0X25hbWU9IlZpcnR1YWwgTWFjaGluZSIvPjxleHAgZXRhZz0iJnF1b3Q7Sm5CQVV5TUx4TTJrRHZQTHJ1T2FTbVlGUWxnbGtRN0xBY2ZBLzYrVEFhYz0mcXVvdDsiLz48YXBwIGFwcGlkPSJ7RjNDNEZFMDAtRUZENS00MDNCLTk1NjktMzk4QTIwRjFCQTRBfSIgdmVyc2lvbj0iMS4zLjI2NS43IiBuZXh0dmVyc2lvbj0iIiBsYW5nPSIiIGJyYW5kPSJJTkJYIiBjbGllbnQ9IiIgaW5zdGFsbGFnZT0iMzAiIGNvaG9ydD0icnJmQDAuNDYiPjx1cGRhdGVjaGVjay8-PHBpbmcgcj0iMSIgcmQ9IjcxOTAiIHBpbmdfZnJlc2huZXNzPSJ7NDczRkIwNEEtNTI1OC00Q0RCLThEQjQtNEQwODMwNTY2NTJFfSIvPjwvYXBwPjxhcHAgYXBwaWQ9Ins1NkVCMThGOC1CMDA4LTRDQkQtQjZEMi04Qzk3RkU3RTkwNjJ9IiB2ZXJzaW9uPSIxNTIuMC40MTkxLjY2IiBuZXh0dmVyc2lvbj0iIiBsYW5nPSIiIGJyYW5kPSJJTkJYIiBjbGllbnQ9IiIgZXhwZXJpbWVudHM9ImNvbnNlbnQ9ZmFsc2UiIGluc3RhbGxhZ2U9IjMwIiBjb2hvcnQ9InJyZkAwLjMxIiBvb2JlX2luc3RhbGxfdGltZT0iMTg0NDY3NDQwNzM3MDk1NTE2MDYiIHVwZGF0ZV9jb3VudD0iMyIgbGFzdF9sYXVuY2hfY291bnQ9IjEiIGxhc3RfbGF1bmNoX3RpbWU9IjEzNDMzMzg4NDU5MTc5NzU2MCIgZmlyc3RfZnJlX3NlZW5fdGltZT0iMTM0MzI2Mjc2NDg5MTEwMzcwIiBmaXJzdF9mcmVfc2Vlbl92ZXJzaW9uPSIxNTEuMC40MTI5LjcyIj48dXBkYXRlY2hlY2svPjxwaW5nIGFjdGl2ZT0iMSIgYT0iMSIgcj0iMSIgYWQ9IjcxOTAiIHJkPSI3MTkwIiBwaW5nX2ZyZXNobmVzcz0iezc4QThBNTUzLUU0ODktNEM5Mi04NDc3LUI2NDM0MUYxQjQ2Qn0iLz48L2FwcD48YXBwIGFwcGlkPSJ7RjMwMTcyMjYtRkUyQS00Mjk1LThCREYtMDBDM0E5QTdFNEM1fSIgdmVyc2lvbj0iMTUyLjAuNDE5MS42NiIgbmV4dHZlcnNpb249IiIgbGFuZz0iIiBicmFuZD0iSU5CWCIgY2xpZW50PSIiIGV4cGVyaW1lbnRzPSJjb25zZW50PWZhbHNlIiBpbnN0YWxsYWdlPSIzMCIgY29ob3J0PSJycmZAMC41NiIgdXBkYXRlX2NvdW50PSIzIj48dXBkYXRlY2hlY2svPjxwaW5nIHI9IjEiIHJkPSI3MTkwIiBwaW5nX2ZyZXNobmVzcz0iezA5MjZCNDI0LTA3MjItNDYwMi04NkY0LTIxRUJFMUYyMTUxMX0iLz48L2FwcD48L3JlcXVlc3Q-"
"Sep 8, 2026 6:55:29 PM",sql-labuser,ConnectionSuccess,74.178.232.29,443,msedge.api.cdp.microsoft.com,10.1.0.100,57072,Tcp,system,microsoftedgeupdate.exe,"""MicrosoftEdgeUpdate.exe"" /svc"
"Sep 8, 2026 6:55:28 PM",sql-labuser,ConnectionSuccess,52.123.128.14,443,ecs.office.com,10.1.0.100,57071,Tcp,sql-labuser,onedrive.sync.service.exe,"""OneDrive.Sync.Service.exe"" /silentConfig"
"Sep 8, 2026 6:55:24 PM",sql-labuser,ListeningConnectionCreated,,,,::1,42050,TcpV6,sql-labuser,onedrive.sync.service.exe,"""OneDrive.Sync.Service.exe"" /silentConfig"
"Sep 8, 2026 6:55:23 PM",sql-labuser,ConnectionSuccess,104.208.16.94,443,self.events.data.microsoft.com,10.1.0.100,57070,Tcp,sql-labuser,onedrive.sync.service.exe,"""OneDrive.Sync.Service.exe"" /silentConfig"
"Sep 8, 2026 6:55:23 PM",sql-labuser,ConnectionAcknowledged,23.43.85.218,443,,10.1.0.100,57063,TcpV4,,,
"Sep 8, 2026 6:55:21 PM",sql-labuser,ConnectionSuccess,52.123.128.14,443,ecs.office.com,10.1.0.100,57064,Tcp,sql-labuser,onedrivestandaloneupdater.exe,OneDriveStandaloneUpdater.exe
"Sep 8, 2026 6:55:21 PM",sql-labuser,ConnectionSuccess,23.43.85.218,443,oneclient.sfx.ms,10.1.0.100,57063,Tcp,system,svchost.exe,svchost.exe -k netsvcs -p -s BITS
"Sep 8, 2026 6:53:53 PM",sql-labuser,SslConnectionInspected,104.46.162.224,443,,10.1.0.100,57019,Tcp,,,
"Sep 8, 2026 6:53:53 PM",sql-labuser,ConnectionAcknowledged,104.46.162.224,443,,10.1.0.100,57019,TcpV4,,,
"Sep 8, 2026 6:53:51 PM",sql-labuser,ConnectionSuccess,104.46.162.224,443,,10.1.0.100,57019,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 6:38:50 PM",sql-labuser,SslConnectionInspected,40.84.97.4,443,,10.1.0.100,56551,Tcp,,,
"Sep 8, 2026 6:38:50 PM",sql-labuser,ConnectionAcknowledged,40.84.97.4,443,,10.1.0.100,56551,TcpV4,,,
"Sep 8, 2026 6:22:26 PM",sql-labuser,SslConnectionInspected,20.184.175.14,443,,10.1.0.100,56091,Tcp,,,
"Sep 8, 2026 6:22:26 PM",sql-labuser,ConnectionAcknowledged,20.184.175.14,443,,10.1.0.100,56091,TcpV4,,,
"Sep 8, 2026 6:17:46 PM",sql-labuser,ConnectionSuccess,52.168.117.170,443,self.events.data.microsoft.com,10.1.0.100,55953,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 8, 2026 6:15:51 PM",sql-labuser,ConnectionSuccess,4.150.223.102,443,v10.events.data.microsoft.com,10.1.0.100,55903,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 6:15:51 PM",sql-labuser,ConnectionSuccess,52.168.117.169,443,v20.events.data.microsoft.com,10.1.0.100,55902,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 6:01:35 PM",sql-labuser,SslConnectionInspected,4.150.223.109,443,,10.1.0.100,55487,Tcp,,,
"Sep 8, 2026 6:00:05 PM",sql-labuser,ConnectionSuccess,20.42.65.89,443,v10.events.data.microsoft.com,10.1.0.100,55439,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 5:58:26 PM",sql-labuser,HttpConnectionInspected,109.61.38.38,80,,10.1.0.100,55392,Tcp,,,
"Sep 8, 2026 5:58:24 PM",sql-labuser,ConnectionAcknowledged,109.61.38.38,80,,10.1.0.100,55392,TcpV4,,,
"Sep 8, 2026 5:58:24 PM",sql-labuser,ConnectionSuccess,109.61.38.38,80,ctldl.windowsupdate.com,10.1.0.100,55392,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:57:24 PM",sql-labuser,ConnectionAcknowledged,23.207.202.175,443,,10.1.0.100,58117,TcpV4,,,
"Sep 8, 2026 5:57:24 PM",sql-labuser,ConnectionSuccess,23.207.202.175,443,windows.msn.com,10.1.0.100,58117,Tcp,sql-labuser,widgets.exe,"""Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer"
"Sep 8, 2026 5:55:50 PM",sql-labuser,SslConnectionInspected,57.155.104.224,443,,10.1.0.100,58074,Tcp,,,
"Sep 8, 2026 5:55:50 PM",sql-labuser,ConnectionAcknowledged,57.155.104.224,443,,10.1.0.100,58074,TcpV4,,,
"Sep 8, 2026 5:55:48 PM",sql-labuser,ConnectionSuccess,57.155.104.224,443,,10.1.0.100,58074,Tcp,system,taskhostw.exe,taskhostw.exe GAEvents|$(Arg0)
"Sep 8, 2026 5:52:15 PM",sql-labuser,ConnectionAcknowledged,4.150.223.108,443,,10.1.0.100,57972,TcpV4,,,
"Sep 8, 2026 5:48:09 PM",sql-labuser,ConnectionAcknowledged,13.107.253.41,443,,10.1.0.100,58291,TcpV4,,,
"Sep 8, 2026 5:48:09 PM",sql-labuser,ConnectionSuccess,13.107.253.41,443,,10.1.0.100,58291,Tcp,sql-labuser,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=1884,i,8451621027519294064,17306275866785164938,524288 --field-trial-handle=2228,i,932659935559041298,1030871238072692364,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,8232719247151301185,12354573102870885778,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2392 /prefetch:11"
"Sep 8, 2026 5:47:47 PM",sql-labuser,ConnectionAcknowledged,20.184.175.16,443,,10.1.0.100,58632,TcpV4,,,
"Sep 8, 2026 5:47:46 PM",sql-labuser,ConnectionSuccess,20.184.175.16,443,self.events.data.microsoft.com,10.1.0.100,58632,Tcp,sql-labuser,onedrive.exe,"""OneDrive.exe"" /background"
"Sep 8, 2026 5:47:41 PM",sql-labuser,ConnectionAcknowledged,23.212.250.5,443,,10.1.0.100,63913,TcpV4,,,
"Sep 8, 2026 5:47:39 PM",sql-labuser,ConnectionSuccess,23.212.250.5,443,,10.1.0.100,63913,Tcp,sql-labuser,msedge.exe,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=1884,i,8451621027519294064,17306275866785164938,524288 --field-trial-handle=2228,i,932659935559041298,1030871238072692364,262144 --variations-seed-version --pseudonymization-salt-handle=2232,i,8232719247151301185,12354573102870885778,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2392 /prefetch:11"
"Sep 8, 2026 5:47:11 PM",sql-labuser,ConnectionAcknowledged,52.123.247.53,443,,10.1.0.100,51282,TcpV4,,,
"Sep 8, 2026 5:47:10 PM",sql-labuser,ConnectionSuccess,52.123.247.53,443,ecs.office.com,10.1.0.100,51282,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 8, 2026 5:46:59 PM",sql-labuser,HttpConnectionInspected,23.205.104.45,80,,10.1.0.100,51279,Tcp,,,
"Sep 8, 2026 5:46:57 PM",sql-labuser,ConnectionAcknowledged,23.205.104.45,80,,10.1.0.100,51279,TcpV4,,,
"Sep 8, 2026 5:46:56 PM",sql-labuser,ConnectionSuccess,23.205.104.45,80,ctldl.windowsupdate.com,10.1.0.100,51279,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:45:43 PM",sql-labuser,ConnectionSuccess,52.182.143.212,443,us-v20.events.endpoint.security.microsoft.com,10.1.0.100,51238,Tcp,system,mpdefendercoreservice.exe,MpDefenderCoreService.exe
"Sep 8, 2026 5:44:10 PM",sql-labuser,ConnectionFailed,23.193.201.36,80,ctldl.windowsupdate.com,10.1.0.100,51190,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:44:10 PM",sql-labuser,ConnectionFailed,23.219.161.70,80,ctldl.windowsupdate.com,10.1.0.100,51189,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:44:10 PM",sql-labuser,ConnectionFailed,23.219.161.105,80,ctldl.windowsupdate.com,10.1.0.100,51188,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:44:10 PM",sql-labuser,ConnectionFailed,23.193.201.203,80,ctldl.windowsupdate.com,10.1.0.100,51187,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:39:43 PM",sql-labuser,ConnectionSuccess,4.150.223.97,443,v10.events.data.microsoft.com,10.1.0.100,51062,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 5:39:43 PM",sql-labuser,ConnectionSuccess,4.150.223.99,443,v20.events.data.microsoft.com,10.1.0.100,51061,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 5:39:10 PM",sql-labuser,ConnectionFailed,146.75.38.172,80,ctldl.windowsupdate.com,10.1.0.100,51047,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:38:09 PM",sql-labuser,ConnectionFailed,23.15.3.221,80,ctldl.windowsupdate.com,10.1.0.100,51016,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:38:09 PM",sql-labuser,ConnectionFailed,2.18.67.211,80,ctldl.windowsupdate.com,10.1.0.100,51015,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:38:09 PM",sql-labuser,ConnectionFailed,2.18.67.19,80,ctldl.windowsupdate.com,10.1.0.100,51014,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:38:09 PM",sql-labuser,ConnectionFailed,23.15.3.207,80,ctldl.windowsupdate.com,10.1.0.100,51013,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:38:09 PM",sql-labuser,ConnectionFailed,2.18.67.16,80,ctldl.windowsupdate.com,10.1.0.100,51012,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:38:09 PM",sql-labuser,ConnectionFailed,23.15.3.142,80,ctldl.windowsupdate.com,10.1.0.100,51011,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:37:49 PM",sql-labuser,ConnectionAcknowledged,20.184.175.22,443,,10.1.0.100,51004,TcpV4,,,
"Sep 8, 2026 5:31:00 PM",sql-labuser,SslConnectionInspected,23.61.3.216,443,,10.1.0.100,50808,Tcp,,,
"Sep 8, 2026 5:31:00 PM",sql-labuser,ConnectionAcknowledged,23.61.3.216,443,,10.1.0.100,50808,TcpV4,,,
"Sep 8, 2026 5:31:00 PM",sql-labuser,ConnectionSuccess,23.61.3.216,443,disc501.prod.do.dsp.mp.microsoft.com,10.1.0.100,50808,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:15:52 PM",sql-labuser,SslConnectionInspected,20.42.73.28,443,,10.1.0.100,50379,Tcp,,,
"Sep 8, 2026 5:15:52 PM",sql-labuser,ConnectionAcknowledged,20.42.73.28,443,,10.1.0.100,50379,TcpV4,,,
"Sep 8, 2026 5:15:52 PM",sql-labuser,ConnectionSuccess,20.42.73.28,443,,10.1.0.100,50379,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 5:15:51 PM",sql-labuser,ConnectionSuccess,20.184.175.23,443,v20.events.data.microsoft.com,10.1.0.100,50378,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 5:11:09 PM",sql-labuser,HttpConnectionInspected,23.15.3.142,80,,10.1.0.100,50242,Tcp,,,
"Sep 8, 2026 5:11:09 PM",sql-labuser,ConnectionAcknowledged,23.15.3.142,80,,10.1.0.100,50242,TcpV4,,,
"Sep 8, 2026 5:11:08 PM",sql-labuser,ConnectionSuccess,23.15.3.142,80,ctldl.windowsupdate.com,10.1.0.100,50242,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 5:01:22 PM",sql-labuser,ConnectionAcknowledged,4.150.223.113,443,,10.1.0.100,49960,TcpV4,,,
"Sep 8, 2026 5:00:46 PM",sql-labuser,SslConnectionInspected,20.50.73.5,443,,10.1.0.100,49938,Tcp,,,
"Sep 8, 2026 5:00:45 PM",sql-labuser,ConnectionSuccess,20.50.73.5,443,v20.events.data.microsoft.com,10.1.0.100,49938,Tcp,system,svchost.exe,svchost.exe -k utcsvc -p
"Sep 8, 2026 4:58:23 PM",sql-labuser,HttpConnectionInspected,2.18.67.14,80,,10.1.0.100,49872,Tcp,,,
"Sep 8, 2026 4:58:23 PM",sql-labuser,ConnectionAcknowledged,2.18.67.14,80,,10.1.0.100,49872,TcpV4,,,
"Sep 8, 2026 4:58:23 PM",sql-labuser,ConnectionSuccess,2.18.67.14,80,ctldl.windowsupdate.com,10.1.0.100,49872,Tcp,network service,svchost.exe,svchost.exe -k NetworkService -p
"Sep 8, 2026 4:57:25 PM",sql-labuser,ConnectionAcknowledged,204.79.197.203,443,,10.1.0.100,49845,TcpV4,,,
"Sep 8, 2026 4:57:24 PM",sql-labuser,ConnectionSuccess,204.79.197.203,443,,10.1.0.100,49845,Tcp,sql-labuser,msedgewebview2.exe,"""msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\sql-labuser\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.21100.10.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1876,i,14422140624114380267,8430988824908783407,524288 --field-trial-handle=1976,i,9340040242824820929,13254446704124652125,262144 --variations-seed-version --pseudonymization-salt-handle=1980,i,10591506842849864716,17475720408127030156,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2220 /prefetch:11 /pfhostedapp:10bbac6153391f6add1780c637e5040b51b70d53"
"Sep 8, 2026 4:57:23 PM",sql-labuser,ConnectionAcknowledged,23.221.227.176,443,,10.1.0.100,64815,TcpV4,,,
"Sep 8, 2026 4:57:23 PM",sql-labuser,ConnectionAcknowledged,23.223.247.201,443,,10.1.0.100,61805,TcpV4,,,
"Sep 8, 2026 4:57:23 PM",sql-labuser,ConnectionAcknowledged,23.46.15.26,443,,10.1.0.100,63785,TcpV4,,,
