TimeGenerated,InitiatingProcessAccountName,InitiatingProcessCommandLine,RegistryKey,RegistryValueName,RegistryValueData,DeviceName
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 10:35:45 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 10:35:19 PM",system,AggregatorHost.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,72350780000,sql-labuser
"Sep 11, 2026 10:35:19 PM",system,AggregatorHost.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,4804648100000,sql-labuser
"Sep 11, 2026 10:34:44 PM",system,,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,sql-labuser
"Sep 11, 2026 9:44:38 PM",sql-labuser,"""msedge.exe"" --flag-switches-begin --flag-switches-end --no-startup-window",HKEY_CURRENT_USER\S-1-5-21-1518258252-2046443788-3369026077-500\Software\Microsoft\Windows\CurrentVersion\Run,MicrosoftEdgeAutoLaunch_09EBDAB3FFD0A5F07A5493B4606E632B,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start",sql-labuser
"Sep 11, 2026 9:44:38 PM",sql-labuser,"""msedge.exe"" --flag-switches-begin --flag-switches-end --no-startup-window",,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 9:35:36 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,sql-labuser
"Sep 11, 2026 9:35:35 PM",network service,wmiprvse.exe -secured -Embedding,,,,sql-labuser
"Sep 11, 2026 9:35:19 PM",system,AggregatorHost.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,36350620000,sql-labuser
"Sep 11, 2026 9:35:19 PM",system,AggregatorHost.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,4768647940000,sql-labuser
"Sep 11, 2026 9:34:44 PM",system,,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,sql-labuser
"Sep 11, 2026 9:27:06 PM",system,winlogon.exe {F420A412-0426-4DA8-B027-6B6698A70000},HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,LastLogOffEndTimePerfCounter,31423703862,sql-labuser
"Sep 11, 2026 9:01:05 PM",system,winlogon.exe {F4203683-FFC2-4ABA-B477-A58B35740000},HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,LastLogOffEndTimePerfCounter,15820215448,sql-labuser
"Sep 11, 2026 8:51:22 PM",system,svchost.exe -k netsvcs -p -s Schedule,,,,sql-labuser
"Sep 11, 2026 8:51:22 PM",system,svchost.exe -k netsvcs -p -s Schedule,,,,sql-labuser
"Sep 11, 2026 8:50:11 PM",system,MpDefenderCoreService.exe,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\WMI\Security,cbdf8d45-18eb-4624-809d-83bf4e52f972,,sql-labuser
"Sep 11, 2026 8:49:18 PM",system,winlogon.exe {F4203F31-AB92-4A28-80B2-3BA5EFC20000},HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon,LastLogOffEndTimePerfCounter,8741695936,sql-labuser
"Sep 11, 2026 8:49:17 PM",sql-labuser,Explorer.EXE,HKEY_CURRENT_USER\S-1-5-21-1518258252-2046443788-3369026077-500\Control Panel\Desktop,TranscodedImageCount,2,sql-labuser
